pair_index,scene,source_id,target_id,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,mean_hops,best_hops,effective_rank,regeneration_updates,regenerated_correspondences,subsample_seconds,graph_seconds,seed_seconds,search_seconds,refinement_seconds,regeneration_seconds
4,gazebo_summer,5,0,a2_second_order,2000,0.0025,179.61543311053106,3.0482627503836226,False,0.5750688829999717,1.0,1.0,1.5901133792162585,,,3.8862999986122304e-05,0.0887271950000467,0.444352245999994,0.0307877989999951,0.0110750900000766,
4,gazebo_summer,5,0,a3_adaptive_expand,2000,0.0025,7.365469717450003,3.289729004193964,False,0.6166339469999684,1.8020833333333333,2.0,1.7557441420598523,,,4.499500005294976e-05,0.0969025959999498,0.4484498069999745,0.0600439919999189,0.0110983470000292,
4,gazebo_summer,5,0,a4_distribution_rank,2000,0.0025,7.365469717450003,3.289729004193964,False,0.6157540689999905,1.8020833333333333,2.0,1.7557441420598523,,,4.419899994445586e-05,0.0955124609999984,0.4470611310000549,0.0616370770000003,0.0113885260000188,
4,gazebo_summer,5,0,a5_regeneration,2000,0.0025,7.040568388646359,3.2298005057146164,False,0.912316917999874,1.8020833333333333,2.0,1.7557441420598523,6.0,20186.0,5.465799995363341e-05,0.0974899770000092,0.4451075839999703,0.0609290730000111,0.0112766120000742,0.2973490499999798
5,gazebo_summer,21,0,a0_base_graph,2000,0.0005,16.496419672455534,1.3940162130124991,False,0.5696728589999793,1.0,1.0,1.3746897161529728,,,3.644200000962883e-05,0.0444925450000255,0.4856152629999997,0.03004691000001,0.0093916050000188,
5,gazebo_summer,21,0,a1_dual_seeds,2000,0.0005,179.4520922368902,3.443873721145148,False,0.5709363470000426,1.0,1.0,1.5150962331203768,,,4.2017000055238896e-05,0.0424380380000002,0.4471026720000282,0.0714891439999974,0.0097769159999643,
5,gazebo_summer,21,0,a2_second_order,2000,0.0005,179.6963280980244,3.431649168728724,False,0.5845738100000517,1.0,1.0,1.434865447473403,,,4.139899999699992e-05,0.0957005589999653,0.447403152999982,0.0302646809999487,0.0110784889999422,
5,gazebo_summer,21,0,a3_adaptive_expand,2000,0.0005,179.45184239697664,3.443853114941889,False,0.620821124000031,1.7604166666666667,2.0,1.5150962331203768,,,4.9267999997937295e-05,0.0971947609999688,0.4521098310000297,0.0604920819999961,0.010874547999947,
5,gazebo_summer,21,0,a4_distribution_rank,2000,0.0005,179.45184239697664,3.443853114941889,False,0.6173254660000111,1.7604166666666667,2.0,1.5150962331203768,,,4.991100001916493e-05,0.0966285609999886,0.4488774449999937,0.0606155140000055,0.0110533179999947,
5,gazebo_summer,21,0,a5_regeneration,2000,0.0005,178.96856130505412,3.434568156458051,False,0.8711892889999717,1.7604166666666667,2.0,1.5150962331203768,6.0,11771.0,5.243099997187528e-05,0.0983478269999977,0.4544312059999811,0.0603725629999871,0.0113224859999263,0.2465595090000079
6,gazebo_summer,22,0,a0_base_graph,2000,0.0005,179.4106206599129,3.601101515173758,False,0.6029589620000024,1.0,1.0,1.5289908878274008,,,3.5269000022708497e-05,0.0430302749999782,0.478896308000003,0.0317860689999633,0.0491313239999726,
6,gazebo_summer,22,0,a1_dual_seeds,2000,0.0005,179.4106206599129,3.601101515173758,False,0.5137384790000397,1.0,1.0,1.5289908878274008,,,3.806500001246605e-05,0.0401177510000252,0.4320438529999819,0.0305715890000328,0.0108841840000195,
6,gazebo_summer,22,0,a2_second_order,2000,0.0005,179.4555018066095,3.5921375500584123,False,0.5701251250000041,1.0,1.0,1.6106738244395238,,,4.045299999688723e-05,0.0879367640000055,0.4403301859999828,0.0309561899999835,0.0107795490000626,
6,gazebo_summer,22,0,a3_adaptive_expand,2000,0.0005,179.45544609275208,3.592138980556572,False,0.6057505510000283,1.7916666666666667,2.0,1.6106738244395238,,,4.702299997916271e-05,0.0939159360000303,0.440926379000075,0.0598376290000715,0.0109306450000303,
6,gazebo_summer,22,0,a4_distribution_rank,2000,0.0005,179.45544609275208,3.592138980556572,False,0.6062872510000261,1.7916666666666667,2.0,1.6106738244395238,,,4.6031000010771095e-05,0.0939648089999991,0.4416213499999912,0.059650652000073,0.0109041069999875,
6,gazebo_summer,22,0,a5_regeneration,2000,0.0005,178.8782924423412,3.617754492271289,False,0.8344055929999286,1.7916666666666667,2.0,1.6106738244395238,6.0,11702.0,4.129799992824701e-05,0.0945865859999912,0.440899775000048,0.0607344000000011,0.0111673139999766,0.2268758100000241
7,gazebo_summer,23,0,a0_base_graph,2000,0.001,179.06571595097807,3.169612463263701,False,0.5756893529999161,1.0,1.0,1.654429148603164,,,3.451499992479512e-05,0.0450372660000084,0.4886157729999922,0.0309074809999856,0.011013807999916,
7,gazebo_summer,23,0,a1_dual_seeds,2000,0.001,179.06571595097807,3.169612463263701,False,0.528604200000018,1.0,1.0,1.654429148603164,,,3.689400000439491e-05,0.0425461800000448,0.4461627289999796,0.0291844840000976,0.0105868749999444,
7,gazebo_summer,23,0,a2_second_order,2000,0.001,179.03887030716066,3.173497137758431,False,0.6151494279999952,1.0,1.0,1.6307463357787686,,,4.16000000313943e-05,0.0908650129999841,0.4407645190001403,0.0720413379999627,0.0113377739999123,
7,gazebo_summer,23,0,a3_adaptive_expand,2000,0.001,179.04007258268612,3.175094188840625,False,0.6164179090001198,1.8229166666666667,2.0,1.6307463357787686,,,5.245300008027698e-05,0.0990859749999799,0.4453095209998992,0.0608699140000226,0.0110005540000202,
7,gazebo_summer,23,0,a4_distribution_rank,2000,0.001,179.04007258268612,3.175094188840625,False,0.7261921629999506,1.8229166666666667,2.0,1.6307463357787686,,,4.655599991565396e-05,0.0975278250000428,0.527609744000074,0.0899018029999751,0.0110002860001259,
7,gazebo_summer,23,0,a5_regeneration,2000,0.001,178.9060720820734,3.178997745491635,False,0.8609365849999904,1.8229166666666667,2.0,1.6307463357787686,6.0,11545.0,5.776399984824821e-05,0.0983401860000867,0.4397145249999994,0.0637115869999433,0.0111871269998573,0.2478212959999837
8,gazebo_summer,24,0,a0_base_graph,2000,0.0005,177.1970259037515,3.99194121286804,False,0.5790886650001994,1.0,1.0,1.1418867917815434,,,3.705200015247101e-05,0.0442702620000545,0.4919725230001859,0.0315106470000046,0.0112079470000026,
8,gazebo_summer,24,0,a1_dual_seeds,2000,0.0005,177.1970259037515,3.99194121286804,False,0.5334297010001592,1.0,1.0,1.1418867917815434,,,3.981500003646943e-05,0.042982160000065,0.4481379239998659,0.0310652489999938,0.0111141439999755,
8,gazebo_summer,24,0,a2_second_order,2000,0.0005,76.06555192410283,1.8243837944863328,False,0.5779959179999423,1.0,1.0,1.7330756527987214,,,3.895999998348998e-05,0.0938650870000401,0.441960477000066,0.0309191830001509,0.0111269379999612,
8,gazebo_summer,24,0,a3_adaptive_expand,2000,0.0005,76.08240620208362,1.830700923431732,False,0.6096082340000066,1.8125,2.0,1.7246363630143222,,,4.004399988843943e-05,0.093026201999919,0.4440317240000695,0.0611974339999505,0.0112233299998933,
8,gazebo_summer,24,0,a4_distribution_rank,2000,0.0005,76.08240620208362,1.830700923431732,False,0.60256203799986,1.8125,2.0,1.7246363630143222,,,3.840899989882018e-05,0.0919819309999638,0.437692891000097,0.0615254839999579,0.0112405639999906,
8,gazebo_summer,24,0,a5_regeneration,2000,0.0005,76.07801668626712,1.8344913987351272,False,0.845538795000266,1.8125,2.0,1.7246363630143222,5.0,8916.0,3.948600010517112e-05,0.0930545680000705,0.4394825130000299,0.0614919249999275,0.0113207459999102,0.2400477910000518
9,gazebo_summer,25,0,a0_base_graph,2000,0.001,180.0,3.8614878490096936,False,0.5825743350001176,1.0,1.0,1.9160961300905104,,,3.452000009929179e-05,0.0445116900000357,0.4957600599998386,0.0310213979998934,0.0111583059999702,
9,gazebo_summer,25,0,a1_dual_seeds,2000,0.001,180.0,3.8614878490096936,False,0.5345039049998377,1.0,1.0,1.9160961300905104,,,3.915599995707453e-05,0.0470664770000439,0.4440896289997909,0.0318772819998685,0.0113336250001339,
9,gazebo_summer,25,0,a2_second_order,2000,0.001,180.0,3.858224327329801,False,0.5868371700000807,1.0,1.0,1.910158158899134,,,3.9873000105217216e-05,0.0972249510000438,0.4479069040000922,0.0303633099999842,0.0112094240000715,
9,gazebo_summer,25,0,a3_adaptive_expand,2000,0.001,180.0,3.8616963383152343,False,0.6225194179999107,1.8020833333333333,2.0,1.9160961300905104,,,5.684500001734705e-05,0.0985520570000062,0.4503844959999696,0.0620247400001972,0.011400040999888,
9,gazebo_summer,25,0,a4_distribution_rank,2000,0.001,180.0,3.8616963383152343,False,0.6229239809999854,1.8020833333333333,2.0,1.9160961300905104,,,4.852400002164359e-05,0.0993301190001147,0.4505228310001712,0.0611048759999448,0.0118233170001076,
9,gazebo_summer,25,0,a5_regeneration,2000,0.001,179.7074054464749,3.863681370238385,False,0.8274869950000721,1.8020833333333333,2.0,1.9160961300905104,4.0,10395.0,4.710100006377616e-05,0.1013108299998748,0.4535641029999624,0.0607060840000031,0.0110719479998806,0.2006831989999682
10,gazebo_summer,26,0,a0_base_graph,2000,0.002,88.80021306986018,2.465346189461734,False,0.5675242910000406,1.0,1.0,1.891496682727572,,,3.257399998801702e-05,0.0413252119999469,0.4845903810000891,0.0306056120000448,0.0108899370000017,
10,gazebo_summer,26,0,a1_dual_seeds,2000,0.002,110.07596596014164,2.891147199720597,False,0.5343113709999443,0.9895833333333334,1.0,1.321325905379793,,,5.058500005361566e-05,0.0469227419999924,0.4463641959999904,0.0301643139999896,0.0107252040000958,
10,gazebo_summer,26,0,a2_second_order,2000,0.002,90.52343087587336,2.393680201670484,False,0.5862763210000139,0.9895833333333334,1.0,1.5347841815694003,,,4.760700005590479e-05,0.0960287579999885,0.449685162000037,0.0295299970000542,0.0109038750000536,
10,gazebo_summer,26,0,a3_adaptive_expand,2000,0.002,90.52342988981457,2.393680220314572,False,0.6148241619999908,1.8020833333333333,2.0,1.5347841815694003,,,4.3512000047485344e-05,0.0958577380000633,0.4499856879999697,0.0581647379999594,0.0106842029999825,
