pair_index,scene,source_id,target_id,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,mean_hops,best_hops,effective_rank,regeneration_updates,regenerated_correspondences,subsample_seconds,graph_seconds,seed_seconds,search_seconds,refinement_seconds,regeneration_seconds
929,sun3d-hotel_uc-scan3,40,6,sagereg_regen,209,0.5645933014354066,3.438700099468807,0.0961997693755132,True,0.1306055659997582,2.0,2.0,2.572435935892026,3.0,5130.0,9.25899985304568e-06,0.0038084699999672,0.0211280299999998,0.0593967960003283,0.0071503919998576,0.0390700079997259
930,sun3d-hotel_uc-scan3,41,6,sagereg_regen,231,0.5627705627705628,4.44913011482648,0.1247780959158317,True,0.1303590590000567,2.0,2.0,2.3950991322165267,4.0,4899.0,9.874000170384534e-06,0.0042859740001404,0.0247542319998501,0.0597979909998684,0.0071481589998256,0.0343167579999317
931,sun3d-hotel_uc-scan3,8,7,sagereg_regen,423,0.7966903073286052,1.5733459279836997,0.0351830793068922,True,0.1889294339998741,2.0,2.0,2.7712468200985976,4.0,5693.0,1.442399980078335e-05,0.0092465399998218,0.0719228809998639,0.0623963570001251,0.008935455000028,0.0363668330001019
932,sun3d-hotel_uc-scan3,37,7,sagereg_regen,225,0.6577777777777778,2.1147014670543114,0.0708241825877643,True,0.1427738620000127,2.0,2.0,2.6316831175634063,3.0,6240.0,9.95800019154558e-06,0.0043934639998042,0.0246743689999675,0.0590191189999131,0.0072726620001049,0.0473604809999415
933,sun3d-hotel_uc-scan3,38,7,sagereg_regen,331,0.7099697885196374,1.093888460857101,0.0279570242243332,True,0.1656039579993375,2.0,2.0,2.34369169241881,5.0,5485.0,1.400199971612892e-05,0.0067278330002409,0.0481624369999735,0.0619136840000464,0.008098807999886,0.04064305699967
934,sun3d-hotel_uc-scan3,39,7,sagereg_regen,166,0.6024096385542169,1.1565420754437947,0.0273278532839445,True,0.1219736470002317,2.0,2.0,2.6915650741422708,6.0,5068.0,8.698000328877242e-06,0.0030414460002248,0.0149846630001775,0.0580735399998957,0.0066527230001156,0.0391727490000448
935,sun3d-hotel_uc-scan3,40,7,sagereg_regen,273,0.6703296703296703,1.420350194101739,0.0506665704007182,True,0.1494690710001123,2.0,2.0,2.8298002687829644,6.0,5890.0,1.0723999821493637e-05,0.0051826760000039,0.0334788159998424,0.0607812700000067,0.0074196659998051,0.0425528770001619
936,sun3d-hotel_uc-scan3,41,7,sagereg_regen,246,0.6869918699186992,1.5018328078743717,0.0400508365812053,True,0.1437127919998602,2.0,2.0,2.807887907477567,6.0,5687.0,1.0491000011825236e-05,0.0046732569999221,0.0286292380001214,0.0597969890000058,0.0074344390000078,0.0431159919999117
937,sun3d-hotel_uc-scan3,9,8,sagereg_regen,292,0.6267123287671232,1.339824637270015,0.0252333351585394,True,0.1524359459999686,1.9895833333333333,2.0,2.4237836009408347,5.0,4570.0,1.0974999895552172e-05,0.0054767790002188,0.0343167340001855,0.0614824829999633,0.0076879870002812,0.0434180140000535
938,sun3d-hotel_uc-scan3,36,8,sagereg_regen,203,0.1477832512315271,0.7557556016448822,0.0457521789669959,True,0.1219760440003483,1.9479166666666667,2.0,1.8313670825163275,4.0,3956.0,9.046999821293866e-06,0.0029857290001018,0.0181230510002023,0.0523367699997834,0.006146630999865,0.0423329570003261
939,sun3d-hotel_uc-scan3,37,8,sagereg_regen,200,0.52,1.0748871284859252,0.0259899477892242,True,0.1306748319998405,2.0,2.0,2.298289852757184,4.0,5429.0,8.686999990459299e-06,0.0035505280002325,0.0201051630001529,0.058968489000108,0.0065721330001906,0.0414262119998056
940,sun3d-hotel_uc-scan3,38,8,sagereg_regen,150,0.38,2.633648594060387,0.0501602482469675,True,0.1135532210000747,1.9895833333333333,2.0,2.7103861457775738,6.0,4493.0,8.230999810621142e-06,0.0026778420001392,0.0138828750000357,0.055892082000355,0.0063337589999719,0.0347181980000641
941,sun3d-hotel_uc-scan3,39,8,sagereg_regen,189,0.6984126984126984,2.3105494184685726,0.0389015558602456,True,0.1229990839997299,2.0,2.0,2.634338321310949,6.0,4537.0,9.594999937689865e-06,0.0034980420000465,0.0182675169999129,0.0591800360002707,0.0070142729996405,0.0349878689999059
