pair_index,pair_file,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,effective_rank,regeneration_updates,regenerated_correspondences
297,pair_297.npz,sagereg_regen,2000,0.739,0.1082941703273619,0.3333766888476836,True,0.8552362770024047,1.4812777939960875,6.0,17004.0
298,pair_298.npz,sagereg_regen,2000,0.935,0.1100679178624262,0.1672462011150644,True,0.9036692010013212,1.4793691684117305,5.0,16452.0
299,pair_299.npz,sagereg_regen,2000,0.9845,0.2647162334059073,0.0612047272940479,True,0.8177575540030375,1.4911642924052555,2.0,16519.0
300,pair_300.npz,sagereg_regen,2000,0.8965,0.1211283241745291,0.1604238397593435,True,0.8514622760012571,1.4926821307377631,5.0,15894.0
301,pair_301.npz,sagereg_regen,2000,0.809,0.1815612457879912,0.0303324663918215,True,0.8735129489978135,1.2758950513272729,4.0,15755.0
302,pair_302.npz,sagereg_regen,2000,0.848,0.3240641739213054,0.0647107116677493,True,0.885201909000898,1.511725618987677,6.0,21141.0
303,pair_303.npz,sagereg_regen,2000,0.637,0.524035095011416,0.039439008512255,True,0.8514810660017247,1.3053652339248651,1.0,24146.0
304,pair_304.npz,sagereg_regen,2000,0.1765,0.6780221074760986,0.108388480674075,True,0.9401572429997032,1.9753433934896265,6.0,34448.0
305,pair_305.npz,sagereg_regen,2000,0.366,0.3076395867072585,0.0514877399513032,True,0.9595134730006976,1.8303515470400515,4.0,36606.0
306,pair_306.npz,sagereg_regen,2000,0.342,0.2404958397118977,0.0470759756872485,True,1.002057228000922,1.6741666324841973,6.0,33617.0
307,pair_307.npz,sagereg_regen,2000,0.5575,2.898355537207998,0.4547554084274721,True,1.0081119509995915,2.0389211490944845,6.0,25664.0
308,pair_308.npz,sagereg_regen,2000,0.7965,0.7423964026176741,0.4126385692872245,True,1.0459939610009314,2.057539187219974,6.0,34197.0
309,pair_309.npz,sagereg_regen,2000,0.726,0.4806911761028721,0.1272983684361131,True,1.0696281940035988,1.999501434002308,6.0,35742.0
310,pair_310.npz,sagereg_regen,2000,0.841,0.6413486519380167,0.1287465308070414,True,1.0647560199977306,2.057751035817124,6.0,35032.0
311,pair_311.npz,sagereg_regen,2000,0.8075,0.4998823395882451,0.2153673300809196,True,1.0361551780042646,2.010513650128924,6.0,34443.0
312,pair_312.npz,sagereg_regen,2000,0.792,0.9881790002678013,0.2169122305793241,True,1.0515597619996695,1.8445189352956683,6.0,33612.0
313,pair_313.npz,sagereg_regen,2000,0.6865,0.7114397163066498,0.3137884729638968,True,1.0317871070001274,2.037458498332023,6.0,32623.0
314,pair_314.npz,sagereg_regen,2000,0.939,0.5439217933845407,0.118550373586204,True,1.027131370999996,2.0636434628449654,5.0,32152.0
315,pair_315.npz,sagereg_regen,2000,0.7505,1.0624815074115883,0.1087190653486171,True,1.0406383219997224,1.947279590767208,6.0,32568.0
316,pair_316.npz,sagereg_regen,2000,0.667,1.080689569139566,0.3075906054316232,True,1.013945116996183,1.8783449690227536,6.0,31564.0
317,pair_317.npz,sagereg_regen,2000,0.561,0.3481199564162065,0.5317111318918358,True,1.0179623180010822,2.060911009100496,5.0,30480.0
318,pair_318.npz,sagereg_regen,2000,0.4535,0.4004341288811029,0.5762792541248973,True,1.0204807549962425,2.017563191004061,4.0,29304.0
319,pair_319.npz,sagereg_regen,2000,0.963,0.1713761975204511,0.1425193991920789,True,1.040015446000325,1.7873327139480144,4.0,30475.0
320,pair_320.npz,sagereg_regen,2000,0.6055,0.5981510223867808,0.3265415686845387,True,0.9745694200028084,1.4871351000663744,3.0,31029.0
321,pair_321.npz,sagereg_regen,2000,0.721,0.3689997575394153,0.1305876685979117,True,0.9906899890011118,1.401182201727163,6.0,28264.0
322,pair_322.npz,sagereg_regen,2000,0.6675,1.243587732954102,0.0670393391048918,True,1.0206914880000113,1.9430033542179723,6.0,28661.0
323,pair_323.npz,sagereg_regen,2000,0.384,0.1344615754363089,0.1827564455447364,True,1.1223344789978,1.7387125822066496,3.0,39093.0
324,pair_324.npz,sagereg_regen,2000,0.552,0.1048408904903092,0.116310681354251,True,1.1522896679998669,1.8670789389384908,6.0,49819.0
325,pair_325.npz,sagereg_regen,2000,0.436,0.5562289740747742,0.3467407751203096,True,1.2397274120012298,1.5399738960443412,6.0,55788.0
326,pair_326.npz,sagereg_regen,2000,0.452,0.1088649606737052,0.0697964776215422,True,1.2276933589964756,2.005848455473958,6.0,59379.0
327,pair_327.npz,sagereg_regen,2000,0.363,0.3016720951908141,0.242088296844418,True,1.2468609620009374,2.002077321352365,6.0,57228.0
328,pair_328.npz,sagereg_regen,2000,0.5205,0.0721617477436079,0.0614065648338466,True,1.0921736740019696,1.7123590461256275,3.0,57450.0
329,pair_329.npz,sagereg_regen,2000,0.2715,0.3737435238926813,0.3281902145186076,True,1.1790714589988056,1.9637621663668077,6.0,57016.0
330,pair_330.npz,sagereg_regen,2000,0.3915,0.0814152490888161,0.0365256417583185,True,1.0599783719953848,1.7083982760412888,4.0,58114.0
331,pair_331.npz,sagereg_regen,2000,0.4285,0.0816393927033336,0.0979311229479685,True,1.1582327260002785,1.9253214952572968,6.0,58411.0
332,pair_332.npz,sagereg_regen,2000,0.4875,0.0805163932409686,0.0394639916636274,True,1.1169903779991728,2.006216282292978,6.0,56170.0
333,pair_333.npz,sagereg_regen,2000,0.72,0.1058871135134525,0.0980650736231901,True,1.0101830599996902,1.7081331438162692,4.0,51101.0
334,pair_334.npz,sagereg_regen,2000,0.3765,0.6837939686993397,0.5112943751929552,True,1.0243817959999433,1.8858770884092144,5.0,42610.0
335,pair_335.npz,sagereg_regen,2000,0.808,0.1642590617977914,0.1438812126738037,True,0.9591268440017302,1.831949385926953,6.0,33246.0
336,pair_336.npz,sagereg_regen,2000,0.851,0.3017379555189846,0.1830502512163409,True,0.9140191419974144,1.573144919137674,5.0,26853.0
337,pair_337.npz,sagereg_regen,2000,0.7195,0.1297287310998082,0.2631541354549439,True,0.912499119003769,1.706325745145718,5.0,27828.0
338,pair_338.npz,sagereg_regen,2000,0.805,0.278865019994169,0.2639799798658443,True,0.9155152569983328,1.9022206503194172,6.0,27836.0
339,pair_339.npz,sagereg_regen,2000,0.903,0.1744502684071456,0.0171965860127909,True,0.9221767900016856,1.925291656124917,5.0,24629.0
340,pair_340.npz,sagereg_regen,2000,0.901,0.1510887537149978,0.0114955469591472,True,0.8860300790038309,2.0494132225680364,6.0,25072.0
341,pair_341.npz,sagereg_regen,2000,0.9065,0.2187605527321604,0.1222582090746624,True,0.8845160979981301,1.7652427116380185,5.0,24932.0
342,pair_342.npz,sagereg_regen,2000,0.608,0.6243311902393064,0.1824027554224425,True,0.8951639410006464,2.071478739481308,6.0,23208.0
343,pair_343.npz,sagereg_regen,2000,0.8805,0.146150705890679,0.0750599352709939,True,0.9186225029989146,1.8707210279744395,5.0,27220.0
344,pair_344.npz,sagereg_regen,2000,0.6295,1.4743929348347162,0.1093052471692659,True,0.930548814998474,1.833818363412343,6.0,24598.0
345,pair_345.npz,sagereg_regen,2000,0.8655,0.2121498903505175,0.0683274349912289,True,0.8533067450007366,1.5102291116817934,3.0,24577.0
346,pair_346.npz,sagereg_regen,2000,0.892,0.2123129599949012,0.091549082447079,True,0.8889843110009679,1.612504485348517,4.0,23779.0
347,pair_347.npz,sagereg_regen,2000,0.7515,0.2980435148740877,0.1721696433179008,True,0.8965910070000973,1.7210311545385593,5.0,24896.0
348,pair_348.npz,sagereg_regen,2000,0.61,0.1816537699641703,0.1400165396689225,True,0.8722476870025275,1.6109248855135558,6.0,22942.0
349,pair_349.npz,sagereg_regen,2000,0.629,0.6429981504848721,0.1307715193140309,True,0.8572551369979919,1.9842785677715888,6.0,22434.0
350,pair_350.npz,sagereg_regen,2000,0.6285,0.2995076078480089,0.1604270229022928,True,0.8928693640009442,1.2892169897846153,6.0,25270.0
351,pair_351.npz,sagereg_regen,2000,0.407,0.2150740924905026,0.3158490372751247,True,0.8517819820044679,1.7800442376344927,6.0,23729.0
352,pair_352.npz,sagereg_regen,2000,0.7875,0.1305466822534093,0.1454890675716604,True,0.865471251996496,1.6811071350393616,5.0,21763.0
353,pair_353.npz,sagereg_regen,2000,0.616,0.2164352712134948,0.0692326277504181,True,0.7975242370011983,1.2849037553872695,2.0,22062.0
354,pair_354.npz,sagereg_regen,2000,0.561,0.4151834965612276,0.4545901862900655,True,0.8038785279968579,1.8874462362661943,4.0,20529.0
355,pair_355.npz,sagereg_regen,2000,0.882,0.1586330127827465,0.2067098481487787,True,0.8189339189993916,1.7636606243552777,4.0,20939.0
356,pair_356.npz,sagereg_regen,2000,0.9115,0.2193143266547557,0.1052254348332987,True,0.7986493850039551,1.5983086715289203,4.0,20696.0
357,pair_357.npz,sagereg_regen,2000,0.501,0.2379781984671959,0.1255509687788973,True,0.8465578619980079,1.2853928496210714,6.0,22938.0
358,pair_358.npz,sagereg_regen,2000,0.734,0.46664425895687,0.0278580074752025,True,0.8504266630006896,1.728800200496232,5.0,24006.0
359,pair_359.npz,sagereg_regen,2000,0.9785,0.1859179033378272,0.1193160909102078,True,0.8480999780003913,1.9093191854768796,6.0,23031.0
360,pair_360.npz,sagereg_regen,2000,0.748,0.1412237374426042,0.2454993266140535,True,0.8477539049999905,1.879996677874777,6.0,23707.0
361,pair_361.npz,sagereg_regen,2000,0.5415,0.2365600638667069,0.2480319701052522,True,0.833165492000262,1.7605914465856511,6.0,22035.0
362,pair_362.npz,sagereg_regen,2000,0.735,0.3150789461426826,0.1847142141766448,True,0.8479825970025558,1.5159975241967492,6.0,21869.0
363,pair_363.npz,sagereg_regen,2000,0.4905,0.3714704301755325,0.3427407808485964,True,0.830610543001967,1.4973338900259767,5.0,20660.0
364,pair_364.npz,sagereg_regen,2000,0.5145,0.1994646762746302,0.2832760210832925,True,0.8124032609994174,1.4666674673018067,6.0,18180.0
365,pair_365.npz,sagereg_regen,2000,0.8745,0.0921413045376663,0.1933666117271978,True,0.8267584970017197,1.7260098849169745,6.0,21570.0
366,pair_366.npz,sagereg_regen,2000,0.982,0.1776841410544299,0.0545445783062501,True,0.8007577180032968,1.8009947542411728,2.0,21620.0
367,pair_367.npz,sagereg_regen,2000,0.8985,0.1404469731496596,0.2411220081226205,True,0.836876489003771,1.8433134627040235,5.0,22441.0
368,pair_368.npz,sagereg_regen,2000,0.953,0.1495785202695959,0.086158391057053,True,0.8313886699979776,1.7437191006773751,5.0,21970.0
369,pair_369.npz,sagereg_regen,2000,0.823,0.0973364269798389,0.2144606713747304,True,0.8805284480004048,1.6973521359961552,6.0,25058.0
370,pair_370.npz,sagereg_regen,2000,0.5235,0.1184599758013186,0.0273725287063048,True,0.90504195199901,1.9352457606475344,5.0,30541.0
371,pair_371.npz,sagereg_regen,2000,0.544,0.0942558995243087,0.0785537688128117,True,0.9207178929973452,1.7295331787920385,6.0,31128.0
372,pair_372.npz,sagereg_regen,2000,0.717,0.0680110951461279,0.0451655742982639,True,0.9138998769994942,1.6238316952009588,5.0,30042.0
373,pair_373.npz,sagereg_regen,2000,0.5415,0.3365013678298325,0.0335297995327649,True,0.8620831670014013,1.3357861301527407,4.0,27887.0
374,pair_374.npz,sagereg_regen,2000,0.4275,0.1088009684888106,0.1268525433317246,True,0.8658666649971565,1.3612585652435312,6.0,25513.0
375,pair_375.npz,sagereg_regen,2000,0.704,0.0657224163935387,0.0249955324247841,True,0.8877757570007816,1.534468605820699,5.0,26662.0
376,pair_376.npz,sagereg_regen,2000,0.592,0.1929843004658592,0.0872994412313617,True,0.8518074829989928,1.5006767492070578,6.0,27054.0
377,pair_377.npz,sagereg_regen,2000,0.6775,0.0922892260171689,0.1344495126589519,True,0.8487046839982213,1.5490809700817811,6.0,25061.0
378,pair_378.npz,sagereg_regen,2000,0.7975,0.1203671798594331,0.1087221566247695,True,0.8871082910009136,1.6276751314527107,6.0,23460.0
379,pair_379.npz,sagereg_regen,2000,0.9815,0.1935002656261011,0.0859322385025702,True,0.8589343879975786,1.843701692150182,5.0,23225.0
380,pair_380.npz,sagereg_regen,2000,0.956,0.126869643575702,0.1224794847123049,True,0.8689469099990674,1.5940310314819903,4.0,21786.0
381,pair_381.npz,sagereg_regen,2000,0.731,0.0400207415227584,0.3036030525336995,True,0.8620263949960645,1.7732540081557686,6.0,23068.0
382,pair_382.npz,sagereg_regen,2000,0.986,0.2183249219825352,0.0384009116777548,True,0.8437084619981761,1.5340142542456154,5.0,21098.0
383,pair_383.npz,sagereg_regen,2000,0.8545,0.2761486815239339,0.212562709493067,True,0.8084989419949125,1.803451179922202,4.0,20708.0
384,pair_384.npz,sagereg_regen,2000,0.795,0.0806178711292018,0.2907292928265163,True,0.833996258003026,1.768745810701332,6.0,20895.0
385,pair_385.npz,sagereg_regen,2000,0.899,0.086922608725694,0.2387772031028611,True,0.8082763649981644,1.688416644471339,5.0,20510.0
386,pair_386.npz,sagereg_regen,2000,0.941,0.0476290646286374,0.1446649402376788,True,0.8144467650017759,1.476454415564477,4.0,19311.0
387,pair_387.npz,sagereg_regen,2000,0.975,0.257092554290911,0.087839088608322,True,0.8415688749992114,1.541810155601247,4.0,20178.0
388,pair_388.npz,sagereg_regen,2000,0.9615,0.2849479352835491,0.1228264218941658,True,0.8933756709993759,1.802280019466929,5.0,22259.0
389,pair_389.npz,sagereg_regen,2000,0.915,0.2025364858811909,0.1900683986139731,True,0.8940750839974498,1.7898504845318142,4.0,22624.0
390,pair_390.npz,sagereg_regen,2000,0.5515,0.3569658861957149,0.0092513416793133,True,0.9198278400035632,1.5675538780973712,5.0,23851.0
391,pair_391.npz,sagereg_regen,2000,0.653,0.2124128784216647,0.0804231146895919,True,0.9090614740016464,1.45658611915685,6.0,23747.0
392,pair_392.npz,sagereg_regen,2000,0.508,0.3752471023676638,0.078980653703991,True,0.9453769750034552,1.4179643951870635,6.0,26692.0
393,pair_393.npz,sagereg_regen,2000,0.5345,0.3458277647108168,0.0554866625456853,True,0.9147293089990852,1.4734697726091233,3.0,27728.0
394,pair_394.npz,sagereg_regen,2000,0.494,0.4297505423963058,0.0513275120940062,True,0.9192933840022306,1.382109911999831,6.0,25763.0
395,pair_395.npz,sagereg_regen,2000,0.8635,0.2057096475587459,0.0153225094382053,True,0.8999024909971922,1.931528301920576,6.0,22612.0
396,pair_396.npz,sagereg_regen,2000,0.8685,0.1762580267881797,0.211830747719795,True,0.9022345260018484,1.497243535333718,6.0,22561.0
397,pair_397.npz,sagereg_regen,2000,0.828,0.0749589809273837,0.1609504069640656,True,0.921263178002846,1.6086214029668782,6.0,25139.0
398,pair_398.npz,sagereg_regen,2000,0.3225,0.5762164280973305,0.1584593247746286,True,0.941509659998701,2.0172558088921866,6.0,25995.0
399,pair_399.npz,sagereg_regen,2000,0.38,0.4164904854438627,0.2192322963166743,True,0.9769504519972544,1.8903206442363012,6.0,28377.0
400,pair_400.npz,sagereg_regen,2000,0.4235,2.245450725304067,0.3886278207468053,True,0.851007639997988,1.8689964601638676,6.0,20068.0
401,pair_401.npz,sagereg_regen,2000,0.3355,0.6021821270529887,0.3115576380575198,True,0.8363335730027757,2.061128584227568,6.0,20109.0
402,pair_402.npz,sagereg_regen,2000,0.4085,0.3676653215659636,0.2548523397438599,True,0.8742385719997401,1.461256054436189,6.0,23141.0
403,pair_403.npz,sagereg_regen,2000,0.7755,0.2191922846663556,0.1087700375842338,True,0.9293309790009516,1.5107713494734565,5.0,25430.0
404,pair_404.npz,sagereg_regen,2000,0.827,0.2526647720433824,0.1441711277622271,True,0.919650849999016,1.7926372276407054,6.0,23100.0
405,pair_405.npz,sagereg_regen,2000,0.9505,0.1138522901731201,0.1588063357220322,True,0.8940526110018254,1.546427810180963,5.0,21357.0
406,pair_406.npz,sagereg_regen,2000,0.923,0.2605577837904686,0.252805791105936,True,0.848029045999283,1.6465559434113326,5.0,18484.0
407,pair_407.npz,sagereg_regen,2000,0.6515,0.11031824878598,0.3237540439075579,True,0.8518172889998823,1.4631959389257103,6.0,19026.0
408,pair_408.npz,sagereg_regen,2000,0.697,0.3498828345805231,0.2110434734540319,True,0.8802509019988065,1.6734571719289737,5.0,21250.0
409,pair_409.npz,sagereg_regen,2000,0.7005,0.0789098325852224,0.2042309970912821,True,0.8997762610015343,1.6545828634099584,6.0,23018.0
410,pair_410.npz,sagereg_regen,2000,0.6455,0.5640166846423804,0.2757105588004359,True,0.9308942910029144,1.988360156215183,6.0,26209.0
411,pair_411.npz,sagereg_regen,2000,0.6835,0.956777737314084,0.0783495281085018,True,0.9669792699969548,1.9262051456548863,6.0,27557.0
412,pair_412.npz,sagereg_regen,2000,0.8105,0.2524016464593241,0.0327401504845003,True,0.9655381199991098,1.8187072093258,5.0,28186.0
413,pair_413.npz,sagereg_regen,2000,0.123,0.2210448796045373,0.2785918144276686,True,0.8528312249982264,1.7185776295421624,4.0,30832.0
414,pair_414.npz,sagereg_regen,2000,0.359,0.3852529911310184,0.0448132327129588,True,0.9474532210042526,1.3147315524595071,6.0,29616.0
415,pair_415.npz,sagereg_regen,2000,0.962,0.1204876927383353,0.1967626128623172,True,1.376493556996138,1.9795951369639972,6.0,24525.0
416,pair_416.npz,sagereg_regen,2000,0.7135,0.1788435092625679,0.2936848232203313,True,0.925227225998242,1.9382162715071851,6.0,25632.0
417,pair_417.npz,sagereg_regen,2000,0.958,0.1913097616698437,0.0163250622107104,True,0.9027297669999824,1.7313288104610385,4.0,24704.0
418,pair_418.npz,sagereg_regen,2000,0.861,0.0932515885818002,0.1624779664732647,True,0.9291204460023436,1.7828875021790966,6.0,23861.0
419,pair_419.npz,sagereg_regen,2000,0.8075,0.1638828825997539,0.1639453883386309,True,0.8949534069979563,1.6637983705305088,6.0,21285.0
420,pair_420.npz,sagereg_regen,2000,0.833,0.1630226737576046,0.2210335398169703,True,0.8533077880019846,1.438558934337755,4.0,19144.0
421,pair_421.npz,sagereg_regen,2000,0.8775,0.1976635601204287,0.1674676345569466,True,0.8959547679987736,1.6893425683183372,5.0,19706.0
422,pair_422.npz,sagereg_regen,2000,0.7265,0.3284321009083005,0.2324549509237062,True,0.8840859140000248,1.3937723991160016,6.0,20461.0
423,pair_423.npz,sagereg_regen,2000,0.9235,0.5187369674204141,0.1086976785226388,True,0.8586763969979074,2.066503214189447,6.0,19559.0
424,pair_424.npz,sagereg_regen,2000,0.8925,0.1843801111472733,0.1934587477485486,True,0.8582072829995013,1.8522404999794408,4.0,22720.0
425,pair_425.npz,sagereg_regen,2000,0.982,0.1498200689006489,0.0894665607166779,True,0.8725709289974475,1.6109126629868724,3.0,22390.0
426,pair_426.npz,sagereg_regen,2000,0.9895,0.0358678422864681,0.0774270175027483,True,0.8539522140017652,1.5904987686000722,4.0,22230.0
427,pair_427.npz,sagereg_regen,2000,0.945,0.0835365632865419,0.2277098285070014,True,0.908506017000036,1.620124073278055,5.0,22399.0
428,pair_428.npz,sagereg_regen,2000,0.127,0.1857226050643137,0.805967241411166,False,0.8928689489985118,1.5771673391001175,5.0,23136.0
429,pair_429.npz,sagereg_regen,2000,0.2505,0.1449406380408012,0.6263632430987701,False,0.8731245480012149,1.7105724037080732,3.0,22118.0
430,pair_430.npz,sagereg_regen,2000,0.185,0.1912530000200067,0.6793283886285735,False,0.9012713960000838,1.6304414618441276,4.0,23754.0
431,pair_431.npz,sagereg_regen,2000,0.622,0.0855742049681312,0.3915935278353655,True,0.8919580659967323,1.69219067379177,3.0,24754.0
432,pair_432.npz,sagereg_regen,2000,0.5005,0.1609296042779164,0.5057982736726684,True,0.9313543319949532,1.80369888741833,4.0,24439.0
433,pair_433.npz,sagereg_regen,2000,0.3895,0.1663394885596276,0.5690031951246011,True,0.8431110839992471,1.6357516037448896,1.0,24408.0
434,pair_434.npz,sagereg_regen,2000,0.5235,0.2582030844506525,0.4651351374717529,True,0.870579711998289,2.018002481731383,6.0,22625.0
435,pair_435.npz,sagereg_regen,2000,0.35,0.1320890045720287,0.5999039255430233,True,0.8618347160008852,1.3678863426280046,3.0,20937.0
436,pair_436.npz,sagereg_regen,2000,0.2585,0.1128698031757434,0.6668067397260498,False,0.8611147870033165,1.7897953817870542,4.0,21371.0
437,pair_437.npz,sagereg_regen,2000,0.235,0.1526541552312008,0.6850174832015704,False,0.8772830219968455,1.668903275159429,5.0,21580.0
438,pair_438.npz,sagereg_regen,2000,0.4405,0.2609802029596725,0.5391312406013412,True,0.7980830160013284,1.699738258660194,1.0,22097.0
439,pair_439.npz,sagereg_regen,2000,0.1615,0.0594015529775446,0.6800258013576401,False,0.8077568230000907,1.8407890450251096,1.0,22061.0
440,pair_440.npz,sagereg_regen,2000,0.428,0.2304442618058397,0.5012111291401867,True,0.8632153410035244,1.98659698027333,6.0,21489.0
441,pair_441.npz,sagereg_regen,2000,0.2305,0.2740348919310523,0.5542776485301759,True,0.8741435119991365,1.8922260544131384,4.0,20004.0
442,pair_442.npz,sagereg_regen,2000,0.2485,0.2156628495923576,0.6879799959974041,False,0.8683111619975534,1.6545225898737017,5.0,19037.0
443,pair_443.npz,sagereg_regen,2000,0.53,0.43593327253103,0.3551348420693881,True,0.8230281100004504,1.3089598823448336,4.0,16058.0
444,pair_444.npz,sagereg_regen,2000,0.1865,0.1402003389782279,0.7336645082125168,False,0.815051768997364,1.6023544720934098,3.0,18949.0
445,pair_445.npz,sagereg_regen,2000,0.6245,0.2394905051302882,0.3320736541552751,True,0.8736123099988617,1.7177206233346756,6.0,20017.0
446,pair_446.npz,sagereg_regen,2000,0.237,0.2295023585527088,0.697230655146694,False,0.8606094399983704,1.5916829370534735,5.0,20427.0
447,pair_447.npz,sagereg_regen,2000,0.3705,0.1287407405748388,0.5800789713187081,True,0.8149880940000003,1.4055024479226867,3.0,19870.0
448,pair_448.npz,sagereg_regen,2000,0.636,0.1578860806810976,0.373298757036431,True,0.8583577019999211,1.6560506601953393,5.0,19223.0
449,pair_449.npz,sagereg_regen,2000,0.7925,0.1551729666401185,0.2977556150243189,True,0.856318016001751,1.3574299276045263,5.0,18325.0
450,pair_450.npz,sagereg_regen,2000,0.7185,0.2236735698672766,0.3169214123082819,True,0.8658945240022149,1.826201784086146,6.0,19976.0
451,pair_451.npz,sagereg_regen,2000,0.7005,0.0645954580681047,0.3554414612527528,True,0.8741266559991345,1.642391197407827,4.0,21456.0
452,pair_452.npz,sagereg_regen,2000,0.729,0.1445468474120461,0.357067979318508,True,0.8487453050001932,1.4814657105858902,3.0,21394.0
453,pair_453.npz,sagereg_regen,2000,0.6945,0.1531899644505744,0.4139786162141153,True,0.8532175100008317,1.561669399835497,2.0,20494.0
454,pair_454.npz,sagereg_regen,2000,0.395,0.1430053727982229,0.4737853432614705,True,0.8353222769983404,1.3969921100179772,4.0,19535.0
455,pair_455.npz,sagereg_regen,2000,0.673,0.1446452500085501,0.3961480538724625,True,0.8543758220039308,1.5738892137185467,3.0,21430.0
456,pair_456.npz,sagereg_regen,2000,0.6915,0.1685648657875424,0.2757487950280225,True,0.934623848002957,1.6952476522243776,6.0,24638.0
457,pair_457.npz,sagereg_regen,2000,0.434,0.1163134249318894,0.5354757761248206,True,0.9384649050007284,1.8681090991901983,4.0,26200.0
458,pair_458.npz,sagereg_regen,2000,0.3085,0.2808345515375366,0.6840091398484639,False,0.9393641950009624,2.0114829419079365,3.0,28252.0
459,pair_459.npz,sagereg_regen,2000,0.9365,0.2596729745996443,0.1447904128326655,True,0.9995585440010472,2.016607462129043,6.0,31480.0
460,pair_460.npz,sagereg_regen,2000,0.676,0.0957071745336587,0.2944393537976069,True,1.0507899169970187,1.9999444677060576,6.0,36806.0
461,pair_461.npz,sagereg_regen,2000,0.6765,0.3987385907690257,0.0581739320323761,True,1.0927684159978526,1.3020457630560456,6.0,40749.0
462,pair_462.npz,sagereg_regen,2000,0.118,0.2964111444432322,0.0928828982222966,True,1.0769869130017469,1.935567069672084,6.0,51835.0
463,pair_463.npz,sagereg_regen,2000,0.0075,60.10579030644069,12.492651147852662,False,0.908748251000361,1.2822119554894391,6.0,26232.0
464,pair_464.npz,sagereg_regen,2000,0.216,0.3572707284079321,0.0748293095219256,True,1.13198455300153,1.7573106193657957,5.0,48868.0
465,pair_465.npz,sagereg_regen,2000,0.9215,0.3085252592972404,0.0899611304292798,True,1.1244287409972458,1.9337448960143588,6.0,42817.0
466,pair_466.npz,sagereg_regen,2000,0.8085,0.0808585642920619,0.2243630010202617,True,1.094773580000037,1.7492956800551258,5.0,39144.0
467,pair_467.npz,sagereg_regen,2000,0.7555,0.1207560693787386,0.0662579197127016,True,1.0555398169963155,1.897780498525505,6.0,35708.0
468,pair_468.npz,sagereg_regen,2000,0.0055,72.99769127565219,9.10225792377681,False,0.8932645800014143,2.844519338587574,6.0,16594.0
469,pair_469.npz,sagereg_regen,2000,0.3095,0.1904842621736772,0.2210665942853305,True,1.1323970060038846,1.7917646714980349,6.0,44690.0
470,pair_470.npz,sagereg_regen,2000,0.1695,1.2054428003033026,0.7658672619014298,False,1.0552338130000862,1.940962504453608,6.0,37915.0
471,pair_471.npz,sagereg_regen,2000,0.2665,0.5606651215759562,0.1770219466972971,True,0.9923853799991776,1.8443475517613763,6.0,33753.0
472,pair_472.npz,sagereg_regen,2000,0.967,0.1345747307419041,0.1254442973368364,True,0.986342545998923,1.8020331164870655,3.0,36474.0
473,pair_473.npz,sagereg_regen,2000,0.776,0.1196109804694319,0.22934417140064,True,1.0583428570025717,1.7603081456928291,5.0,36711.0
474,pair_474.npz,sagereg_regen,2000,0.779,0.1416567206495537,0.2722582640665669,True,1.045308347001992,1.8176983674489209,5.0,34398.0
475,pair_475.npz,sagereg_regen,2000,0.7885,0.1874561031906526,0.1727636272656989,True,1.0569628289995308,2.020185972380368,6.0,35271.0
476,pair_476.npz,sagereg_regen,2000,0.944,0.1755968671143115,0.1225226304277678,True,0.9755739299980632,1.622177858764939,5.0,26974.0
477,pair_477.npz,sagereg_regen,2000,0.487,0.223981175791054,0.4175733464670707,True,0.9026796969992574,1.5176610161388793,5.0,21107.0
478,pair_478.npz,sagereg_regen,2000,0.9225,0.5554599131993445,0.0875018499899044,True,0.8419209820021933,1.2922088711667192,5.0,15157.0
479,pair_479.npz,sagereg_regen,2000,0.8535,0.1098852235595686,0.0821833644423933,True,0.8293076580011984,1.212783402646105,4.0,14166.0
480,pair_480.npz,sagereg_regen,2000,0.872,0.4160199785169818,0.1567576817297916,True,0.8420917300027213,1.1930817295652456,5.0,15107.0
481,pair_481.npz,sagereg_regen,2000,0.9975,0.130658959918455,0.0506098015414412,True,0.8452598949988896,1.9862651028819949,4.0,13048.0
482,pair_482.npz,sagereg_regen,2000,0.7845,1.175040986770772,0.0914577634477752,True,0.7927557319999323,1.1869910138722108,4.0,11449.0
483,pair_483.npz,sagereg_regen,1791,0.7414852037967616,0.9993482241570436,0.0733981293674862,True,0.6719739630025288,1.1351123082174646,6.0,9412.0
484,pair_484.npz,sagereg_regen,1578,0.5937896070975919,0.3651926098835525,0.1352274075734889,True,0.609471316998679,1.0785630794644374,3.0,10474.0
485,pair_485.npz,sagereg_regen,1492,0.4061662198391421,0.2782724778005646,0.0689645677679385,True,0.5749057389984955,1.2123240580518586,6.0,11181.0
486,pair_486.npz,sagereg_regen,2000,0.717,0.1456720339495694,0.109187409503599,True,0.7998897249999573,1.19632333810988,4.0,12489.0
487,pair_487.npz,sagereg_regen,2000,0.694,0.083098690410269,0.0289422048774437,True,0.8828489779989468,1.376857280417351,5.0,19695.0
488,pair_488.npz,sagereg_regen,2000,0.842,0.1836866236042467,0.1409376613217158,True,0.9648239799971634,2.0250998237585938,4.0,23150.0
489,pair_489.npz,sagereg_regen,2000,0.7435,0.1899467880782757,0.0754917565775892,True,0.8912919520007563,1.2812514047709267,4.0,23240.0
